"","mean","sd","0.025quant","0.5quant","0.975quant","mode"
"fitted.Predictor.12597",0.0508379311589174,0.00666085389919905,0.0386682927628665,0.0505056593936858,0.0649584662347306,0.0499329628621791
"fitted.Predictor.12598",0.100162218780493,0.017122164228623,0.0706533261551025,0.0987607691710865,0.137727512761793,0.0961059115023056
"fitted.Predictor.12599",0.0198095642186657,0.00351073389876679,0.0138951812935384,0.0194725419834787,0.0276717801430826,0.0188697287162427
"fitted.Predictor.12600",0.0240613877509009,0.00380650607166844,0.0176652085635629,0.0236802337307963,0.0326583268078431,0.0230172396988303
"fitted.Predictor.12601",0.0295751638048208,0.00425763354859328,0.0218025042372671,0.0293655947512242,0.0386130828457514,0.0290318185769376
"fitted.Predictor.12602",0.0180489434864203,0.00274561148837154,0.0130896250681528,0.0178963430785065,0.0239156838236429,0.0176434295408115
"fitted.Predictor.12603",0.0455257553523878,0.0067273681427945,0.0339381716813382,0.0449355825600381,0.0605385548121518,0.043940972429324
"fitted.Predictor.12604",0.0169792375592648,0.00319726698596437,0.0116147338599492,0.0166700807048295,0.024126038207596,0.0160955819659683
"fitted.Predictor.12605",0.0153468181899648,0.00239250377036643,0.0110484016256565,0.0152065259741084,0.0204749793818181,0.0149684770108708
"fitted.Predictor.12606",0.0504610146821465,0.00850609088497034,0.0358504496731277,0.0497168428890573,0.0694299608222109,0.0484744229902529
"fitted.Predictor.12607",0.141799642504766,0.0189122281997333,0.10694822267347,0.140992969960618,0.181329785046791,0.139524558945807
"fitted.Predictor.12608",0.0198378706269438,0.00350053678638194,0.0139405630135187,0.019501530678868,0.0276771916583658,0.0188959734396505
"fitted.Predictor.12609",0.00790581196113202,0.00185847094117085,0.0048710576890375,0.00770002424942463,0.0121188354279933,0.00731021022174063
"fitted.Predictor.12610",0.0262031101050547,0.0036148611768148,0.0197608308849555,0.0259623307786959,0.034055378631174,0.0255598233046398
"fitted.Predictor.12611",0.0340516007409313,0.00508382277155473,0.0250871536329446,0.0336928783276518,0.04509649242501,0.0330513546349908
"fitted.Predictor.12612",0.0388644360560093,0.00541697546091836,0.0290576876216545,0.0385621421254504,0.0504493686890665,0.0380512660682943
"fitted.Predictor.12613",0.0295797174272557,0.0039521379539659,0.0223207982250648,0.0293993164538528,0.0379162594527908,0.0291013096455232
"fitted.Predictor.12614",0.0342319560593875,0.00512085855568173,0.0250331325837519,0.0339332059744664,0.045164444384389,0.033393031927914
"fitted.Predictor.12615",0.0289399523988587,0.00477722684520997,0.020930529886312,0.0284546331219357,0.0397395988408495,0.0276037039275634
"fitted.Predictor.12616",0.0180506920452108,0.00256174241350082,0.0133972339664247,0.0179172622241067,0.0234931960066773,0.0176889463005886
"fitted.Predictor.12617",0.033153388714463,0.00477222252544278,0.0245677864923355,0.0328718877031094,0.0433921576515933,0.0323862835170096
"fitted.Predictor.12618",0.0251960156692701,0.00347694787810511,0.0188512863881646,0.0250241224473714,0.0325579493063984,0.0247308727594852
"fitted.Predictor.12619",0.0291803991964344,0.00448596713003208,0.0211666686559465,0.0289050045325905,0.0387894758093097,0.0284024939959773
"fitted.Predictor.12620",0.0635625336908421,0.00920514774991547,0.0472148824779536,0.0629511133308726,0.0834528397450945,0.0618522630930497
"fitted.Predictor.12621",0.0554488079259189,0.0072249417103401,0.0421110381813774,0.0551412117866048,0.0706248908482384,0.054633583579941
"fitted.Predictor.12622",0.0341968077074293,0.00477784355391937,0.0254888822807866,0.0339575434119422,0.0443204602421598,0.0335480615203052
"fitted.Predictor.12623",0.0913260292259195,0.012826344633431,0.0679583912939186,0.0906868824345581,0.118406932161529,0.0895295429371207
"fitted.Predictor.12624",0.125037621381459,0.0151386673377106,0.0966823331984334,0.124529795346514,0.156442168576558,0.12369877485574
"fitted.Predictor.12625",0.142404531229401,0.0189770741307464,0.10743043821353,0.141596130135375,0.182068289920841,0.140124593535359
"fitted.Predictor.12626",0.0322849475326597,0.00735381159857267,0.0202642257006607,0.031473290566273,0.0489567364409787,0.0299417077455886
"fitted.Predictor.12627",0.0342161417560815,0.0051113224617477,0.025204535126941,0.0338550660395676,0.045321593580789,0.0332091079455412
"fitted.Predictor.12628",0.0390511120745414,0.00544523379280844,0.0291951133076511,0.0387466850789085,0.0506975003975452,0.0382317719602429
"fitted.Predictor.12629",0.0297230950751448,0.00397269608539561,0.0224275956064875,0.0295413101886073,0.0381039875158465,0.0292407190771871
"fitted.Predictor.12630",0.0343974102997282,0.00514908486525237,0.0251497984779296,0.0340964031425119,0.0453917101417655,0.0335518697737175
"fitted.Predictor.12631",0.0181393070101813,0.00257554741044831,0.0134617121313852,0.0180048532657767,0.0236118681097332,0.0177746158544394
"fitted.Predictor.12632",0.0392828699354984,0.0052477517065133,0.0296429579424685,0.0390438857006085,0.0503454265867394,0.0386443722892115
"fitted.Predictor.12633",0.0333129817805337,0.00479268323678793,0.0246904382091635,0.0330302469612889,0.0435957531595748,0.0325425693849227
"fitted.Predictor.12634",0.0253182556962523,0.00349142398789701,0.0189467772969778,0.0251457209629883,0.0327108432254308,0.0248514912828891
"fitted.Predictor.12635",0.0293216509339003,0.00450695116351,0.0212707539871184,0.0290448669063801,0.0389757492128417,0.0285398147410612
"fitted.Predictor.12636",0.0154237124474777,0.00225099362707814,0.0113594252808794,0.0152990401595893,0.0202209715935478,0.0150810854377866
"fitted.Predictor.12637",0.0557097195034344,0.00725624447634653,0.0423143895022424,0.0554006239010615,0.0709519545012586,0.0548904181993278
"fitted.Predictor.12638",0.0545419718800721,0.00925237859234298,0.0387908202362211,0.0537049791941704,0.0751169481859003,0.0521857302405296
"fitted.Predictor.12639",0.0498103291609112,0.00683944037448008,0.0373004800646974,0.0494824786796245,0.0642618275358952,0.0489221844832729
"fitted.Predictor.12640",0.0849989935815369,0.0146662268553496,0.0596910026758879,0.083808059416502,0.117143673301775,0.0815642669926822
"fitted.Predictor.12641",0.0194285957440186,0.00370303943218603,0.0132085126733233,0.0190654805045463,0.0277612415289908,0.0184337441270276
"fitted.Predictor.12642",0.0380617585043724,0.00583769657296831,0.0274640648131073,0.0377478226762169,0.0505540434202479,0.0372544367380806
"fitted.Predictor.12643",0.0235664208840818,0.00386015107820975,0.0170405564087737,0.0231919414103596,0.0322636543631616,0.022557363926459
"fitted.Predictor.12644",0.0290148438603528,0.00464655025260633,0.0205524385603908,0.0287818406949622,0.0389125649704089,0.0284369322726943
"fitted.Predictor.12645",0.0251870063236788,0.00544347848102682,0.0161671591807254,0.0246276568825821,0.0374724464003731,0.0236391956030105
"fitted.Predictor.12646",0.0195343098194771,0.00361762672339384,0.0134181461757142,0.0191991140626475,0.0275786119400548,0.0185772975329708
"fitted.Predictor.12647",0.101694854738357,0.0168148865719492,0.0727329258678508,0.100258613977677,0.138968682515764,0.0977146079850884
"fitted.Predictor.12648",0.0166143651942134,0.0031338233250763,0.0113321433019593,0.0163191651649516,0.023596489796025,0.0157706708005476
"fitted.Predictor.12649",0.0369479050335714,0.00672012017855643,0.0255263588661666,0.0363448969595309,0.0518366524663495,0.0352216074010791
"fitted.Predictor.12650",0.0640670471522349,0.0100338512959772,0.0469092372899479,0.0631539217538085,0.0865055427271889,0.061588410624411
"fitted.Predictor.12651",0.0534822190042447,0.00954824314723329,0.0371695200520091,0.0526530580282634,0.0745606224889952,0.0511026392671069
"fitted.Predictor.12652",0.0700989902292099,0.0123143168734759,0.0489551420356849,0.0690644776847882,0.0971840121009427,0.0671216468330621
"fitted.Predictor.12653",0.0853861484137197,0.0147280223231471,0.059970271588184,0.0841906838859947,0.117664464271788,0.0819381520874391
"fitted.Predictor.12654",0.0258086453540833,0.00412421466233531,0.0184782616815969,0.0255288144352708,0.0348224062442701,0.0250984235243213
"fitted.Predictor.12655",0.0291555597232698,0.004670009516221,0.0206517818913889,0.0289209061646955,0.0391042063328666,0.0285731094982897
"fitted.Predictor.12656",0.0350852036279706,0.00613787389319522,0.0245965120571355,0.0345384022845899,0.0487675372169141,0.0335989019609608
"fitted.Predictor.12657",0.019630311728003,0.00363782059332098,0.0134808727977923,0.0192929999116655,0.0277201004751138,0.0186671886020057
"fitted.Predictor.12658",0.016695942372504,0.0031494831510849,0.0113876350811536,0.0163991845801757,0.0237131078019761,0.0158477874530838
"fitted.Predictor.12659",0.0711120783992389,0.0105354426343407,0.0518298613499929,0.0705953219407184,0.093515554616806,0.0697838521033154
"fitted.Predictor.12660",0.053735220656175,0.00959615219649719,0.0373415972715784,0.0529016859052383,0.074919862736783,0.0513429151917661
"fitted.Predictor.12661",0.0294091212041557,0.00552321638723101,0.0203606488103457,0.0287796877517065,0.0420923556335538,0.027710135707139
"fitted.Predictor.12662",0.139632726188539,0.0206603005470862,0.103915303196457,0.137877766261626,0.185432903598757,0.134757598828349
"fitted.Predictor.12663",0.024030203995446,0.00385337604385636,0.0175787618904557,0.0236363404043544,0.032761599127353,0.02296189832621
"fitted.Predictor.12664",0.0452680755561728,0.00709550547603037,0.0333185176164123,0.0445644981456652,0.0612858912919917,0.0433520816838437
"fitted.Predictor.12665",0.0559786579780998,0.0103640814513182,0.0383067041889015,0.0550716297540092,0.0788466886529669,0.0533346298858977
"fitted.Predictor.12666",0.0869375877518956,0.014195199960775,0.0624210553978107,0.0857961252293152,0.118002423788898,0.0836137484275793
"fitted.Predictor.12667",0.15978103191995,0.0187819903777382,0.124564007762169,0.15916698973678,0.198673724125502,0.158149490436048
"fitted.Predictor.12668",0.0125493904664669,0.00242853015267376,0.00846506384740963,0.0123182299624802,0.0179600154410184,0.011880331685429
"fitted.Predictor.12669",0.0341351831374515,0.00512475604558922,0.0251397279807791,0.0337605247195878,0.0453065064807841,0.0330907150879369
"fitted.Predictor.12670",0.0296508559189361,0.00397515352971906,0.0223903141407096,0.0294560966854332,0.0380728091653562,0.0291319427108302
"fitted.Predictor.12671",0.0200087816406782,0.0035102524216751,0.0140646908639109,0.0196873943457599,0.0278003945075722,0.0190816525452211
"fitted.Predictor.12672",0.10389342423413,0.0155767946745419,0.0770932940380365,0.102569925337711,0.138298104444078,0.100130729284554
"fitted.Predictor.12673",0.0513117343935146,0.00703400347511972,0.0386071575246799,0.050911709802865,0.066371025675414,0.0502268593502265
"fitted.Predictor.12674",0.0391874087349796,0.00524356255397897,0.0296037032612345,0.038932890355347,0.0502845651194212,0.0385056662571118
"fitted.Predictor.12675",0.0334285503338541,0.00461623248335499,0.0250424352605007,0.0331886137329187,0.0432292052713426,0.0327756676146488
"fitted.Predictor.12676",0.0723822942793673,0.00963001081062474,0.0548877684638276,0.0718662260792919,0.0929158955602676,0.0709862029571545
"fitted.Predictor.12677",0.0454345442998788,0.00654634287151536,0.0343477892933344,0.0448116085305437,0.0601007486223749,0.043696270662889
"fitted.Predictor.12678",0.0394339715281732,0.00553062762500348,0.0299163349142112,0.0389577759672444,0.0517045063299043,0.0381179902711583
"fitted.Predictor.12679",0.0640366442981677,0.00931995691753799,0.0472448688924638,0.0635101061394907,0.0838913296939628,0.0625563718641933
"fitted.Predictor.12680",0.037830908862545,0.00651706606018049,0.0267383091179925,0.037252825541249,0.0522445688547031,0.036159145249429
"fitted.Predictor.12681",0.0478968722559777,0.00921901400604558,0.0320200570086207,0.0471530607050863,0.0682139116313051,0.045892718795774
"fitted.Predictor.12682",0.0608372777538272,0.00992461680035422,0.0431752083381621,0.0602283271212636,0.082098983398305,0.0591524053404675
"fitted.Predictor.12683",0.0544014208629802,0.00917233025177257,0.0388215321813385,0.0535619845154361,0.0748272098830728,0.0520364443671982
"fitted.Predictor.12684",0.0705974425926485,0.00972208895383743,0.052899183892396,0.0701073013958717,0.0911786561214242,0.0692501743474872
"fitted.Predictor.12685",0.05624087802459,0.0104042575209201,0.0384983264066102,0.0553310246489076,0.0791955863014656,0.053588608491567
"fitted.Predictor.12686",0.160449813431119,0.0188567293374974,0.125094358685201,0.159832740925647,0.199498016790955,0.158808983015956
"fitted.Predictor.12687",0.0343001057361437,0.00515239533080216,0.0252573455888597,0.0339230425382146,0.0455324671493519,0.0332487092274514
"fitted.Predictor.12688",0.0391334667471758,0.00539245738171292,0.0294101738548691,0.0388204705222561,0.0506996768223508,0.0382881311119164
"fitted.Predictor.12689",0.0297945975366477,0.00399578588136885,0.0224975176424423,0.0295984072044001,0.0382612495723678,0.0292716037386019
"fitted.Predictor.12690",0.0203813294770306,0.00333515062816239,0.0147700928508661,0.0200575118938843,0.0278603982395603,0.0194724751160158
"fitted.Predictor.12691",0.0268753115039859,0.00613043808874702,0.0170445675623133,0.026132529600551,0.0409936596144626,0.0247954633420464
"fitted.Predictor.12692",0.0344804937564709,0.00518077116142942,0.0252147484414959,0.0341650312956998,0.0455812308082958,0.0335945002924255
"fitted.Predictor.12693",0.020107076678225,0.00353014752511775,0.0141299035423545,0.0197836664822505,0.0279433403290084,0.0191740584603284
"fitted.Predictor.12694",0.0349206541192238,0.00482291844868922,0.0263631286620442,0.0345878742177182,0.0454308684243355,0.03402815459097
"fitted.Predictor.12695",0.0393763765213308,0.00527732314894023,0.0297348377109286,0.0391189335370887,0.0505475225380809,0.038685835726893
"fitted.Predictor.12696",0.0333836050802596,0.00474966470054833,0.024868910459388,0.0330941242472447,0.04359805707956,0.0325928069144912
"fitted.Predictor.12697",0.0171024838775032,0.0030611589313013,0.0119331363406652,0.0168177969390448,0.0239078225250633,0.0162808707189919
"fitted.Predictor.12698",0.0335901040405023,0.00464104044930411,0.0251606014676035,0.0333483361406707,0.0434447090535214,0.032931900112014
"fitted.Predictor.12699",0.0727168026827628,0.00967158823372391,0.055147600925067,0.0721982384895634,0.0933394336093678,0.071313639640591
"fitted.Predictor.12700",0.0456511032549145,0.00657843030131027,0.0345106323158115,0.0450249765781554,0.0603894390596848,0.0439036357990164
"fitted.Predictor.12701",0.0643356884338082,0.00936386378563122,0.0474658926836156,0.0638062860218247,0.0842846057664835,0.0628471232689398
"fitted.Predictor.12702",0.0380128456578726,0.00655037001736992,0.0268639375416135,0.0374316704407619,0.052500462718192,0.0363320556340899
"fitted.Predictor.12703",0.0344440027750409,0.00482846734130794,0.0256890825583104,0.0341875437282669,0.0447131885608548,0.0337469742614436
"fitted.Predictor.12704",0.142317177108475,0.0192253525308805,0.107666497631008,0.141210113821943,0.183365865412966,0.139185237497957
"fitted.Predictor.12705",0.125421867789279,0.0141625897125029,0.0989003949671226,0.1249504244127,0.154728418836463,0.124135782253645
"fitted.Predictor.12706",0.142836448450759,0.0180050306074909,0.109652390533944,0.142076313904244,0.180413119707292,0.140655473354009
"fitted.Predictor.12707",0.07962787080994,0.00995070796929984,0.0613007574967256,0.0791970277704069,0.100468391042307,0.0784278271951835
"fitted.Predictor.12708",0.160600647030102,0.0175522916109933,0.127539402294914,0.160082844055968,0.196717054133447,0.159185847899153
"fitted.Predictor.12709",0.00798316773810485,0.0018908179563339,0.0049037152446752,0.00777134018413094,0.0122763214884433,0.00737054101781677
"fitted.Predictor.12710",0.0343760506904749,0.00522546496389364,0.0252130048285076,0.0339907854312283,0.0457716432577721,0.0332988705019172
"fitted.Predictor.12711",0.0298172035298541,0.00370949811448375,0.0229942464768544,0.0296520028183752,0.0376147096393978,0.0293663150484197
"fitted.Predictor.12712",0.034505457903966,0.00487897762863803,0.0257275711645104,0.0342265424683627,0.0448952835167862,0.0337096771788716
"fitted.Predictor.12713",0.0181954987801848,0.00241071173830073,0.0138075266213564,0.0180733827081086,0.0232962905072323,0.0178564857589449
"fitted.Predictor.12714",0.0394059652914027,0.00489922510802602,0.0303912529488372,0.0391891999650901,0.0496955499767875,0.0388114244792103
"fitted.Predictor.12715",0.0241417763783785,0.00321073370688736,0.0183007989104929,0.0239784892617108,0.0309339788095417,0.0236866594380031
"fitted.Predictor.12716",0.0253988854025325,0.00327614145901456,0.0194117622001822,0.0252406712067367,0.032309848283409,0.0249600822099014
"fitted.Predictor.12717",0.0294143259265556,0.00428424592672708,0.0217475218048267,0.0291566244259745,0.0385696936391192,0.0286757831502838
"fitted.Predictor.12718",0.0154717589302655,0.00211619999925452,0.0116432109803902,0.0153575928023447,0.0199644777489323,0.0151513870625098
"fitted.Predictor.12719",0.033615448259219,0.00432821250722943,0.0257010780902017,0.0334082812321802,0.0427374304187668,0.0330392865677463
"fitted.Predictor.12720",0.0558853538087906,0.00678275850102455,0.0433513398854161,0.0556026837017872,0.0700875631287529,0.0551136698317678
"fitted.Predictor.12721",0.0643866343246064,0.00882778433452953,0.0483982612069224,0.0639177582212388,0.083084002377958,0.0630470435867336
"fitted.Predictor.12722",0.0344680344970951,0.00449678889177909,0.0262578745110046,0.0342486609290708,0.0439594860574242,0.0338588538734651
"fitted.Predictor.12723",0.0732142185276632,0.00879423988064058,0.0569274725320436,0.0728602180421995,0.0915853472813757,0.0722439553703278
"fitted.Predictor.12724",0.0454808173275936,0.00591820437264903,0.0346673468775039,0.0451956161641809,0.0579573734879627,0.0446859004250259
"fitted.Predictor.12725",0.0499640116088997,0.00640505678496389,0.0382296455175006,0.0496648409615495,0.063447217965702,0.0491337751553402
"fitted.Predictor.12726",0.0718080241807517,0.012292269265259,0.0508877249831841,0.0706932300663892,0.0991501785979864,0.0686567870644673
"fitted.Predictor.12727",0.0295636529668898,0.00684222601923016,0.0183245432741074,0.0288279376069459,0.0450138880812183,0.0274254616580322
"fitted.Predictor.12728",0.104223555935056,0.0120492767105012,0.0817551404402455,0.10378963384636,0.129255332911034,0.103039527154483
"fitted.Predictor.12729",0.119110254884335,0.0154087980707015,0.0908605110425557,0.118408287872414,0.151415484137558,0.117099573251161
"fitted.Predictor.12730",0.0709786371756007,0.00912390335747228,0.0542706271994411,0.070553339978527,0.09016313143963,0.0697857427885591
"fitted.Predictor.12731",0.0566987481464949,0.0109851110086661,0.0380920000929083,0.055694458359831,0.0810617661436584,0.053790660135261
"fitted.Predictor.12732",0.12596705482804,0.0142043269053495,0.0993634843472038,0.125495341094199,0.155358282574734,0.124680733745082
"fitted.Predictor.12733",0.143445313729704,0.0180670104209445,0.11014417349557,0.142683515666785,0.181148433642534,0.141259522943218
"fitted.Predictor.12734",0.079992250117269,0.00998653169829086,0.0615974671216534,0.0795603251432968,0.100907461037371,0.0787894277852654
"fitted.Predictor.12735",0.161272534909032,0.0176246317168111,0.128077211683784,0.160751833757882,0.197539338214788,0.159848804802364
"fitted.Predictor.12736",0.0080227193181587,0.00190030816751396,0.00492791981821972,0.00780979734922752,0.0123375350646595,0.00740692989548503
"fitted.Predictor.12737",0.0394624257549667,0.00591611610401877,0.028882099307555,0.0390862252915882,0.0522608698328944,0.0384565224874141
"fitted.Predictor.12738",0.0299617289360872,0.00372923569884637,0.0231036398832388,0.0297952236123675,0.0378017994119905,0.0295070535083208
"fitted.Predictor.12739",0.0346722573641662,0.00490652168341739,0.025846654120488,0.0343911993689706,0.0451220128647985,0.0338701747168691
"fitted.Predictor.12740",0.0182848332510699,0.00242399757304082,0.0138735846878667,0.0181617496192946,0.0234145156507923,0.0179430232318786
"fitted.Predictor.12741",0.0351680351460006,0.00493742238842727,0.0264159598787029,0.0348233714848567,0.0459309211167237,0.034237824659985
"fitted.Predictor.12742",0.0395959675877319,0.00493240692573454,0.0305241240539738,0.0393764245083816,0.049958082502665,0.0389930186510424
"fitted.Predictor.12743",0.0255221095471812,0.00328965431356396,0.0195099918692548,0.0253633041908475,0.0324617397410729,0.0250817686036553
"fitted.Predictor.12744",0.0295567063944271,0.0043044151911132,0.0218541066547914,0.0292976995639656,0.0387553905045417,0.0288144134091591
"fitted.Predictor.12745",0.0155476304967079,0.00212551422567878,0.0117022015061995,0.0154329644643228,0.0200600332871332,0.0152258840676518
"fitted.Predictor.12746",0.0337779148075476,0.00435214227309155,0.0258215016757242,0.0335690449807624,0.0429517762229155,0.0331968088381832
"fitted.Predictor.12747",0.0561483177447702,0.00681234275184201,0.0435599337885326,0.0558642397255917,0.070413176052942,0.0553727136204371
"fitted.Predictor.12748",0.0646873098141741,0.00887014054815419,0.0486235185579491,0.0642157985219714,0.0834750882384222,0.063339961635071
"fitted.Predictor.12749",0.0346340392297691,0.00451798342491023,0.026385756782102,0.0344134292316278,0.0441709458537823,0.0340213735499258
"fitted.Predictor.12750",0.0735537530932806,0.0088446696953364,0.057178048527331,0.0731962317891977,0.0920334766233309,0.072572872913279
"fitted.Predictor.12751",0.104690638875925,0.0121178492323358,0.0821006965462982,0.104252129153222,0.129869169652903,0.103492578823925
"fitted.Predictor.12752",0.119635650312326,0.0154957061528476,0.0912332370584058,0.118927775296759,0.152127218807609,0.117606983984813
"fitted.Predictor.12753",0.0658901051559933,0.00836676975996243,0.0505310009697245,0.065510621803868,0.0834651022790489,0.0648336250636743
"fitted.Predictor.12754",0.104334843170335,0.0197242246905132,0.0704678523580261,0.102671323429418,0.147763201990702,0.0995481245037524
"fitted.Predictor.12755",0.0978982697171425,0.0118467967786311,0.0765901881837487,0.0971957743166372,0.123256683306651,0.095907719412445
"fitted.Predictor.12756",0.0821012953854572,0.0113231997921577,0.0619470975431641,0.0814000184337212,0.106251587231554,0.0800052241469397
"fitted.Predictor.12757",0.0227227655331625,0.00295974110626933,0.0174820667585565,0.0225194462160766,0.029138614081593,0.0221514749577073
"fitted.Predictor.12758",0.030022431601106,0.00476940616095996,0.0213905158116015,0.0297670777288974,0.0401882070953207,0.0293466423039069
"fitted.Predictor.12759",0.0197135100362029,0.00289585750094794,0.0145747143684466,0.0195181877156359,0.0259992767331152,0.0191830795690718
"fitted.Predictor.12760",0.0117774662501582,0.00569746150323631,0.00419105572993524,0.0106352450145758,0.0259688536899492,0.00865278082713882
"fitted.Predictor.12761",0.0312889984033735,0.00552915507270832,0.0215681252779523,0.0309050941720293,0.0432491679738216,0.0302032653710511
"fitted.Predictor.12762",0.0188056810169764,0.00276515963096272,0.0139556251792059,0.0186099236151157,0.0247725378473934,0.0182240466075783
"fitted.Predictor.12763",0.0273085744181812,0.00387936581581198,0.0204837759712141,0.0270255309531337,0.0357732620348601,0.0265220852510459
"fitted.Predictor.12764",0.0249453282220505,0.00367219842096757,0.0185006110594122,0.0246866665645319,0.0328655670792256,0.0241764313061513
"fitted.Predictor.12765",0.0193347518525346,0.00260347661994837,0.0147415989406766,0.0191517560633361,0.0249841334520851,0.0188180019453306
"fitted.Predictor.12766",0.0159923246295242,0.00241529018751793,0.0117709971166283,0.0158163031144212,0.0212180010530146,0.0154696831926062
"fitted.Predictor.12767",0.0215862611186465,0.00340536347258454,0.0156612189391507,0.0213221180167712,0.0290321871861253,0.0208353179196137
"fitted.Predictor.12768",0.0212329278695033,0.00320753192111689,0.0156236134182734,0.0210003319109676,0.028169268664067,0.0205420116461344
"fitted.Predictor.12769",0.0355238429475552,0.00609909154752851,0.0249497975800247,0.0350381576738628,0.0489067705099859,0.0341571258044841
"fitted.Predictor.12770",0.0428649294519925,0.00547477150658899,0.0331319607607614,0.0425017661010494,0.0546956586120422,0.0418422438713711
"fitted.Predictor.12771",0.0356016108344532,0.00515013114196967,0.0265334923523642,0.0352488993458445,0.0466813371336172,0.0345519652226252
"fitted.Predictor.12772",0.0469559605408994,0.00675662048668616,0.0350359208683469,0.046501241765157,0.0614688454282174,0.0456013968288878
"fitted.Predictor.12773",0.0288105054890838,0.0069337982513317,0.0174055269101728,0.0280697533394404,0.0444588421918881,0.0266537531710882
"fitted.Predictor.12774",0.0515769271226204,0.00733169556163583,0.0386177258200619,0.051091840939646,0.0673018994164605,0.0501311259287197
"fitted.Predictor.12775",0.0809180791440238,0.00997740242114227,0.0630430289465952,0.0803026948800227,0.102343651250649,0.0791774584820297
"fitted.Predictor.12776",0.0676584257144885,0.00949094529068175,0.0508257142585046,0.0670500071623482,0.0879590850959061,0.0658423280191323
"fitted.Predictor.12777",0.0732095587004555,0.0103692057483982,0.0548261606855325,0.0725427606219608,0.0953935067707315,0.0712185172604451
"fitted.Predictor.12778",0.0953353469636335,0.0131528383960164,0.0718875702969791,0.0945338656381574,0.123349526047076,0.0929373237748243
"fitted.Predictor.12779",0.0983377471386765,0.0118905626993083,0.0769504614265779,0.0976327417046534,0.123789931228466,0.0963400041958667
"fitted.Predictor.12780",0.0824771944793578,0.0113712089736335,0.0622360334242544,0.0817734735295106,0.106728393470447,0.0803737567467451
"fitted.Predictor.12781",0.107092830699045,0.0144778221218697,0.0811910636569756,0.106241979928872,0.137841068326999,0.104544727139569
"fitted.Predictor.12782",0.0189693770218219,0.00316982474479979,0.0132750791402665,0.0187932776813469,0.0257137391817576,0.0184872174063543
"fitted.Predictor.12783",0.0370039621435124,0.00525250703091743,0.0272435878850945,0.0368082390339339,0.0479489803295426,0.036495841725475
"fitted.Predictor.12784",0.0228338952700734,0.00297685868749264,0.017563819116779,0.0226291360534393,0.0292873722689316,0.0222584300534342
"fitted.Predictor.12785",0.0198101739350417,0.00291168989296293,0.0146443004261074,0.0196134879338631,0.0261309400514258,0.0192758259834434
"fitted.Predictor.12786",0.0326308641773191,0.00526171472666196,0.0230750179259993,0.032366041242723,0.0437393667074384,0.0318949569707618
"fitted.Predictor.12787",0.0221384772385453,0.00441883015468454,0.0147255855351428,0.0217113660244326,0.0319967487647643,0.0209003604897483
"fitted.Predictor.12788",0.0188981773473769,0.00278159784703656,0.0140198636838764,0.0187010677024387,0.0249010201981688,0.0183125322331886
"fitted.Predictor.12789",0.0171935115186066,0.00265312851955928,0.0123108338960344,0.0170825735434686,0.0227438746048517,0.0169006125254794
"fitted.Predictor.12790",0.0280722675802962,0.00466971219919879,0.0195842139656931,0.027838084923269,0.0379885793690013,0.0274691907406102
"fitted.Predictor.12791",0.0428029660770252,0.00699182512298055,0.0302828070206396,0.0423983166855247,0.0577146360810774,0.0416780204313719
"fitted.Predictor.12792",0.0250678029794442,0.00369798988851137,0.0185793905964797,0.0248068063997419,0.0330450790494119,0.0242919857410849
"fitted.Predictor.12793",0.0194292872216399,0.00261555419687349,0.0148151089159357,0.0192453480326383,0.0251052273092946,0.0189098806213171
"fitted.Predictor.12794",0.0160708997440041,0.00242740298924888,0.011828441546168,0.0158939844735267,0.021322814204082,0.0155456028626588
"fitted.Predictor.12795",0.0213371822171935,0.00322701434529499,0.0156945608039507,0.021102922655466,0.0283163362410219,0.0206413325171314
"fitted.Predictor.12796",0.0356945713407096,0.00612698166344268,0.0250722999792593,0.0352066137979714,0.0491386941581112,0.0343214526379725
"fitted.Predictor.12797",0.0430697217966526,0.00550174969158531,0.0332896884723057,0.0427044993976952,0.0549593296529924,0.042041065671323
"fitted.Predictor.12798",0.0357732856485008,0.00517718181292701,0.0266578633330447,0.0354186195487267,0.0469114803497777,0.0347178184334101
"fitted.Predictor.12799",0.0471806696970156,0.00679906405805764,0.035187525474033,0.0467225129323591,0.0617862890338515,0.045815871791921
"fitted.Predictor.12800",0.0621805655893,0.00777170664808637,0.048308295562172,0.0616832162701092,0.0789240018427057,0.0607777367120944
"fitted.Predictor.12801",0.0289503539315715,0.00696849441165535,0.0174887003931509,0.0282057540977953,0.0446773116749829,0.0267823519608865
"fitted.Predictor.12802",0.0518214355925692,0.00737044726621413,0.0387942291836237,0.0513336332783678,0.0676299201657836,0.0503675255867808
"fitted.Predictor.12803",0.0386565945357602,0.00631428899750804,0.0272737462649407,0.038320682788024,0.0520025286590516,0.0377019150935296
"fitted.Predictor.12804",0.0679751479738701,0.00955047845455654,0.0510391916627883,0.0673621499792475,0.0884051826500132,0.0661453743016011
"fitted.Predictor.12805",0.0735505262940279,0.0104367841233146,0.055050340654103,0.0728783955392515,0.0958816819105963,0.0715435508334514
"fitted.Predictor.12806",0.0957701004655302,0.0132502793180178,0.0721542827999875,0.0949608223909546,0.123996763022484,0.0933486692343466
"fitted.Predictor.12807",0.156532231579821,0.0182464569318252,0.122389863865226,0.155898428331873,0.194426679655995,0.154816130342384
