"","sex","verhoogde_tegemoetkoming","nis","age","population"
"5252","F",TRUE,72003,"(5,16]",128.107808618378
"5253","F",TRUE,72003,"(16,50]",341.520814753372
"5254","F",TRUE,72003,"(50,65]",206.415869097501
"5255","F",TRUE,72003,"(65,85]",281.589277093479
"5256","F",TRUE,72003,"(85,110]",89.2707398392658
"5257","F",TRUE,72004,"(-1,5]",72.9933266194413
"5258","F",TRUE,72004,"(5,16]",165.113702523283
"5259","F",TRUE,72004,"(16,50]",443.741252302347
"5260","F",TRUE,72004,"(50,65]",257.741785958078
"5261","F",TRUE,72004,"(65,85]",383.872049443434
"5262","F",TRUE,72004,"(85,110]",121.541883153417
"5263","F",TRUE,72018,"(-1,5]",44.0163863440124
"5264","F",TRUE,72018,"(5,16]",114.079872909803
"5265","F",TRUE,72018,"(16,50]",286.474285812341
"5266","F",TRUE,72018,"(50,65]",196.810778617786
"5267","F",TRUE,72018,"(65,85]",241.368484723291
"5268","F",TRUE,72018,"(85,110]",63.3541915927651
"5269","F",TRUE,72020,"(-1,5]",134.505983023925
"5270","F",TRUE,72020,"(5,16]",319.058985075037
"5271","F",TRUE,72020,"(16,50]",839.692513106821
"5272","F",TRUE,72020,"(50,65]",528.213354733107
"5273","F",TRUE,72020,"(65,85]",754.797410510384
"5274","F",TRUE,72020,"(85,110]",188.048753550726
"5275","F",TRUE,72021,"(-1,5]",122.872669722528
"5276","F",TRUE,72021,"(5,16]",278.455055359298
"5277","F",TRUE,72021,"(16,50]",712.736579416104
"5278","F",TRUE,72021,"(50,65]",450.553177226877
"5279","F",TRUE,72021,"(65,85]",665.95969649434
"5280","F",TRUE,72021,"(85,110]",201.234821780852
"5281","F",TRUE,72030,"(-1,5]",67.1014161649089
"5282","F",TRUE,72030,"(5,16]",169.099171692016
"5283","F",TRUE,72030,"(16,50]",417.566658412135
"5284","F",TRUE,72030,"(50,65]",256.576513080901
"5285","F",TRUE,72030,"(65,85]",323.66472480887
"5286","F",TRUE,72030,"(85,110]",99.1915158411689
"5287","F",TRUE,72037,"(-1,5]",67.4338546047542
"5288","F",TRUE,72037,"(5,16]",161.161150802629
"5289","F",TRUE,72037,"(16,50]",380.362341533526
"5290","F",TRUE,72037,"(50,65]",250.886409156924
"5291","F",TRUE,72037,"(65,85]",375.754649115062
"5292","F",TRUE,72037,"(85,110]",129.297594787106
"5293","F",TRUE,72038,"(-1,5]",57.3822343386985
"5294","F",TRUE,72038,"(5,16]",123.659108282024
"5295","F",TRUE,72038,"(16,50]",316.023563306635
"5296","F",TRUE,72038,"(50,65]",188.943201697045
"5297","F",TRUE,72038,"(65,85]",237.161842737151
"5298","F",TRUE,72038,"(85,110]",68.2700496384461
"5299","F",TRUE,72039,"(-1,5]",169.392341847864
"5300","F",TRUE,72039,"(5,16]",384.710736400931
"5301","F",TRUE,72039,"(16,50]",937.169069404355
"5302","F",TRUE,72039,"(50,65]",564.613747063786
"5303","F",TRUE,72039,"(65,85]",707.168172946565
"5304","F",TRUE,72039,"(85,110]",183.569932336498
"5305","F",TRUE,72041,"(-1,5]",104.850352713402
"5306","F",TRUE,72041,"(5,16]",261.716730982457
"5307","F",TRUE,72041,"(16,50]",661.072429670648
"5308","F",TRUE,72041,"(50,65]",384.612604391851
"5309","F",TRUE,72041,"(65,85]",497.890125521732
"5310","F",TRUE,72041,"(85,110]",140.950756719909
"5311","F",TRUE,72042,"(-1,5]",83.2630643384475
"5312","F",TRUE,72042,"(5,16]",217.054025126595
"5313","F",TRUE,72042,"(16,50]",539.607892844328
"5314","F",TRUE,72042,"(50,65]",318.236202451073
"5315","F",TRUE,72042,"(65,85]",439.359147690042
"5316","F",TRUE,72042,"(85,110]",124.607667549514
"5317","F",TRUE,72043,"(-1,5]",142.146026354167
"5318","F",TRUE,72043,"(5,16]",310.535196413763
"5319","F",TRUE,72043,"(16,50]",795.718311743228
"5320","F",TRUE,72043,"(50,65]",473.898706158535
"5321","F",TRUE,72043,"(65,85]",680.908332223812
"5322","F",TRUE,72043,"(85,110]",222.873427106495
"5323","F",TRUE,73001,"(-1,5]",40.1926587073547
"5324","F",TRUE,73001,"(5,16]",103.093773104487
"5325","F",TRUE,73001,"(16,50]",282.514006146821
"5326","F",TRUE,73001,"(50,65]",165.984560292368
"5327","F",TRUE,73001,"(65,85]",254.064611878153
"5328","F",TRUE,73001,"(85,110]",79.256389870816
"5329","F",TRUE,73006,"(-1,5]",171.853703466577
"5330","F",TRUE,73006,"(5,16]",386.629894034173
"5331","F",TRUE,73006,"(16,50]",973.27308577455
"5332","F",TRUE,73006,"(50,65]",553.621709940529
"5333","F",TRUE,73006,"(65,85]",835.987820174436
"5334","F",TRUE,73006,"(85,110]",290.915786609735
"5335","F",TRUE,73009,"(-1,5]",39.4856740055288
"5336","F",TRUE,73009,"(5,16]",90.5423650635895
"5337","F",TRUE,73009,"(16,50]",261.183645394193
"5338","F",TRUE,73009,"(50,65]",161.574539929152
"5339","F",TRUE,73009,"(65,85]",239.443041525994
"5340","F",TRUE,73009,"(85,110]",83.7717340815419
"5341","F",TRUE,73022,"(-1,5]",36.921409597943
"5342","F",TRUE,73022,"(5,16]",86.8853123108792
"5343","F",TRUE,73022,"(16,50]",224.114412740795
"5344","F",TRUE,73022,"(50,65]",128.633816925952
"5345","F",TRUE,73022,"(65,85]",180.654934147781
"5346","F",TRUE,73022,"(85,110]",64.4851142766492
"5347","F",TRUE,73028,"(-1,5]",0.137335363461993
"5348","F",TRUE,73028,"(5,16]",0.48020332992474
"5349","F",TRUE,73028,"(16,50]",1.25533753622616
"5350","F",TRUE,73028,"(50,65]",1.25286475177267
"5351","F",TRUE,73028,"(65,85]",0.914846135139046
"5352","F",TRUE,73028,"(85,110]",1.76741288347539
"5353","F",TRUE,73032,"(-1,5]",40.2084678093027
"5354","F",TRUE,73032,"(5,16]",103.603484262512
"5355","F",TRUE,73032,"(16,50]",251.166358129112
"5356","F",TRUE,73032,"(50,65]",151.36118870776
"5357","F",TRUE,73032,"(65,85]",218.329420482259
"5358","F",TRUE,73032,"(85,110]",74.3470806090545
"5359","F",TRUE,73040,"(-1,5]",30.9910970427576
"5360","F",TRUE,73040,"(5,16]",81.8962187354422
"5361","F",TRUE,73040,"(16,50]",199.968951705918
"5362","F",TRUE,73040,"(50,65]",129.634950607372
"5363","F",TRUE,73040,"(65,85]",171.006174473699
"5364","F",TRUE,73040,"(85,110]",47.7866074348109
"5365","F",TRUE,73042,"(-1,5]",124.590134906493
"5366","F",TRUE,73042,"(5,16]",268.355082417819
"5367","F",TRUE,73042,"(16,50]",744.420949203008
"5368","F",TRUE,73042,"(50,65]",477.240438823771
"5369","F",TRUE,73042,"(65,85]",723.254659918632
"5370","F",TRUE,73042,"(85,110]",203.270734730277
"5371","F",TRUE,73066,"(-1,5]",80.2593289388574
"5372","F",TRUE,73066,"(5,16]",176.331854704697
"5373","F",TRUE,73066,"(16,50]",458.361069353075
"5374","F",TRUE,73066,"(50,65]",266.410961684023
"5375","F",TRUE,73066,"(65,85]",426.229695560402
"5376","F",TRUE,73066,"(85,110]",133.087089758946
"5377","F",TRUE,73083,"(-1,5]",167.711451353568
"5378","F",TRUE,73083,"(5,16]",362.042127087652
"5379","F",TRUE,73083,"(16,50]",952.577480908088
"5380","F",TRUE,73083,"(50,65]",601.456578732983
"5381","F",TRUE,73083,"(65,85]",968.087242460861
"5382","F",TRUE,73083,"(85,110]",361.752119456848
"5383","F",TRUE,73098,"(-1,5]",26.3717727450272
"5384","F",TRUE,73098,"(5,16]",67.2159807895721
"5385","F",TRUE,73098,"(16,50]",178.203036783412
"5386","F",TRUE,73098,"(50,65]",112.491396021942
"5387","F",TRUE,73098,"(65,85]",157.33350490526
"5388","F",TRUE,73098,"(85,110]",54.5443087547861
"5389","F",TRUE,73107,"(-1,5]",263.21124627059
"5390","F",TRUE,73107,"(5,16]",594.076317554855
"5391","F",TRUE,73107,"(16,50]",1494.74579319327
"5392","F",TRUE,73107,"(50,65]",842.34749153974
"5393","F",TRUE,73107,"(65,85]",1165.81104471887
"5394","F",TRUE,73107,"(85,110]",323.390106722676
"5395","F",TRUE,73109,"(-1,5]",16.2594138834053
"5396","F",TRUE,73109,"(5,16]",42.0134566525845
"5397","F",TRUE,73109,"(16,50]",102.862720010464
"5398","F",TRUE,73109,"(50,65]",65.908547047557
"5399","F",TRUE,73109,"(65,85]",96.8152822731594
"5400","F",TRUE,73109,"(85,110]",33.5585801328293
"5401","F",FALSE,11001,"(-1,5]",325.256482768258
"5402","F",FALSE,11001,"(5,16]",709.244757562461
"5403","F",FALSE,11001,"(16,50]",2477.59536568587
"5404","F",FALSE,11001,"(50,65]",1454.61667394844
"5405","F",FALSE,11001,"(65,85]",1359.54155363899
"5406","F",FALSE,11001,"(85,110]",178.957166395978
"5407","F",FALSE,11002,"(-1,5]",15198.7641785286
"5408","F",FALSE,11002,"(5,16]",23086.7539811755
"5409","F",FALSE,11002,"(16,50]",91070.6327200824
"5410","F",FALSE,11002,"(50,65]",31305.403748444
"5411","F",FALSE,11002,"(65,85]",20274.6914340915
"5412","F",FALSE,11002,"(85,110]",806.427937678075
"5413","F",FALSE,11004,"(-1,5]",346.051256194187
"5414","F",FALSE,11004,"(5,16]",674.947321167706
"5415","F",FALSE,11004,"(16,50]",2418.16508443615
"5416","F",FALSE,11004,"(50,65]",1339.5158701202
"5417","F",FALSE,11004,"(65,85]",943.931130442851
"5418","F",FALSE,11004,"(85,110]",172.109337638909
"5419","F",FALSE,11005,"(-1,5]",538.252713565613
"5420","F",FALSE,11005,"(5,16]",968.378977024875
"5421","F",FALSE,11005,"(16,50]",3247.10747679992
"5422","F",FALSE,11005,"(50,65]",1342.46588058681
"5423","F",FALSE,11005,"(65,85]",938.129448889006
"5424","F",FALSE,11005,"(85,110]",101.945503133768
"5425","F",FALSE,11007,"(-1,5]",323.260941355796
"5426","F",FALSE,11007,"(5,16]",532.26957539919
"5427","F",FALSE,11007,"(16,50]",1946.0622226216
"5428","F",FALSE,11007,"(50,65]",932.432981815644
"5429","F",FALSE,11007,"(65,85]",693.105440929741
"5430","F",FALSE,11007,"(85,110]",67.9888378780242
"5431","F",FALSE,11008,"(-1,5]",848.452111626787
"5432","F",FALSE,11008,"(5,16]",1875.78402074561
"5433","F",FALSE,11008,"(16,50]",6671.48723599247
"5434","F",FALSE,11008,"(50,65]",3910.15628668051
"5435","F",FALSE,11008,"(65,85]",3306.93196849598
"5436","F",FALSE,11008,"(85,110]",430.452376458653
"5437","F",FALSE,11009,"(-1,5]",743.710763177537
"5438","F",FALSE,11009,"(5,16]",1442.41967716908
"5439","F",FALSE,11009,"(16,50]",5471.83207514733
"5440","F",FALSE,11009,"(50,65]",3113.30666715427
"5441","F",FALSE,11009,"(65,85]",1997.27291790672
"5442","F",FALSE,11009,"(85,110]",237.749899445053
"5443","F",FALSE,11013,"(-1,5]",656.367006222247
"5444","F",FALSE,11013,"(5,16]",1051.09043945444
"5445","F",FALSE,11013,"(16,50]",3941.77613435764
"5446","F",FALSE,11013,"(50,65]",2192.7993855372
"5447","F",FALSE,11013,"(65,85]",1916.65727421135
"5448","F",FALSE,11013,"(85,110]",316.429760217129
"5449","F",FALSE,11016,"(-1,5]",557.149636039558
"5450","F",FALSE,11016,"(5,16]",983.416559627507
"5451","F",FALSE,11016,"(16,50]",3521.51963209633
"5452","F",FALSE,11016,"(50,65]",1822.81446400685
"5453","F",FALSE,11016,"(65,85]",1188.67803186599
"5454","F",FALSE,11016,"(85,110]",122.28067636377
"5455","F",FALSE,11018,"(-1,5]",330.298058483383
"5456","F",FALSE,11018,"(5,16]",677.923764678661
"5457","F",FALSE,11018,"(16,50]",2219.57787607118
"5458","F",FALSE,11018,"(50,65]",936.954891552793
"5459","F",FALSE,11018,"(65,85]",635.093035995903
"5460","F",FALSE,11018,"(85,110]",81.9653732180792
"5461","F",FALSE,11021,"(-1,5]",207.851236011296
"5462","F",FALSE,11021,"(5,16]",480.886440327634
"5463","F",FALSE,11021,"(16,50]",1433.64200464267
"5464","F",FALSE,11021,"(50,65]",901.534107443337
"5465","F",FALSE,11021,"(65,85]",708.352008165402
"5466","F",FALSE,11021,"(85,110]",145.162203409664
"5467","F",FALSE,11022,"(-1,5]",497.283334295973
"5468","F",FALSE,11022,"(5,16]",1015.00524449942
"5469","F",FALSE,11022,"(16,50]",3413.15016635056
"5470","F",FALSE,11022,"(50,65]",1841.93903436974
"5471","F",FALSE,11022,"(65,85]",1450.23094860729
"5472","F",FALSE,11022,"(85,110]",222.249271877021
"5473","F",FALSE,11023,"(-1,5]",655.442944365504
"5474","F",FALSE,11023,"(5,16]",1407.34864314741
"5475","F",FALSE,11023,"(16,50]",4759.66256436358
"5476","F",FALSE,11023,"(50,65]",2791.17348181587
"5477","F",FALSE,11023,"(65,85]",2312.76349071508
"5478","F",FALSE,11023,"(85,110]",380.698875592556
"5479","F",FALSE,11024,"(-1,5]",551.797943884653
"5480","F",FALSE,11024,"(5,16]",1124.65745630813
"5481","F",FALSE,11024,"(16,50]",3903.86598711878
"5482","F",FALSE,11024,"(50,65]",2182.54627558086
"5483","F",FALSE,11024,"(65,85]",1629.21401098987
"5484","F",FALSE,11024,"(85,110]",236.2743261177
"5485","F",FALSE,11025,"(-1,5]",205.74901899553
"5486","F",FALSE,11025,"(5,16]",478.40656715948
"5487","F",FALSE,11025,"(16,50]",1629.5403847393
"5488","F",FALSE,11025,"(50,65]",964.899459711722
"5489","F",FALSE,11025,"(65,85]",573.984900874829
"5490","F",FALSE,11025,"(85,110]",76.1696685191423
"5491","F",FALSE,11029,"(-1,5]",729.489970369703
"5492","F",FALSE,11029,"(5,16]",1312.47059532008
"5493","F",FALSE,11029,"(16,50]",4940.25139594178
"5494","F",FALSE,11029,"(50,65]",2298.34568407887
"5495","F",FALSE,11029,"(65,85]",1767.16277785634
"5496","F",FALSE,11029,"(85,110]",333.584576433238
"5497","F",FALSE,11030,"(-1,5]",351.840767412776
"5498","F",FALSE,11030,"(5,16]",608.056083758636
"5499","F",FALSE,11030,"(16,50]",2072.61089924317
"5500","F",FALSE,11030,"(50,65]",818.581423965104
"5501","F",FALSE,11030,"(65,85]",567.828320788466
"5502","F",FALSE,11030,"(85,110]",95.3265048318434
"5503","F",FALSE,11035,"(-1,5]",465.005540453384
"5504","F",FALSE,11035,"(5,16]",906.935674999644
"5505","F",FALSE,11035,"(16,50]",3434.70002599448
"5506","F",FALSE,11035,"(50,65]",2020.76330888696
"5507","F",FALSE,11035,"(65,85]",1441.09824559985
"5508","F",FALSE,11035,"(85,110]",179.377204065682
"5509","F",FALSE,11037,"(-1,5]",358.626069584973
"5510","F",FALSE,11037,"(5,16]",822.28027239392
"5511","F",FALSE,11037,"(16,50]",2771.39578605292
"5512","F",FALSE,11037,"(50,65]",1439.96736997192
"5513","F",FALSE,11037,"(65,85]",1086.0011087249
"5514","F",FALSE,11037,"(85,110]",208.171393271368
"5515","F",FALSE,11038,"(-1,5]",229.537662556247
"5516","F",FALSE,11038,"(5,16]",498.452414898996
"5517","F",FALSE,11038,"(16,50]",1600.47408496264
"5518","F",FALSE,11038,"(50,65]",811.22229382455
"5519","F",FALSE,11038,"(65,85]",608.944846645059
"5520","F",FALSE,11038,"(85,110]",83.8586971125089
"5521","F",FALSE,11039,"(-1,5]",425.560438097997
"5522","F",FALSE,11039,"(5,16]",1007.19971287149
"5523","F",FALSE,11039,"(16,50]",3533.73792008433
"5524","F",FALSE,11039,"(50,65]",2184.70672282042
"5525","F",FALSE,11039,"(65,85]",1847.89513106076
"5526","F",FALSE,11039,"(85,110]",267.081075065005
"5527","F",FALSE,11040,"(-1,5]",861.786591140121
"5528","F",FALSE,11040,"(5,16]",1729.61138397029
"5529","F",FALSE,11040,"(16,50]",6383.9213556968
"5530","F",FALSE,11040,"(50,65]",3475.06520469999
"5531","F",FALSE,11040,"(65,85]",2667.12286807659
"5532","F",FALSE,11040,"(85,110]",421.132596416205
"5533","F",FALSE,11044,"(-1,5]",457.884652564594
"5534","F",FALSE,11044,"(5,16]",987.289156721921
"5535","F",FALSE,11044,"(16,50]",3622.23264656665
"5536","F",FALSE,11044,"(50,65]",1843.30085722989
"5537","F",FALSE,11044,"(65,85]",1288.70842278619
"5538","F",FALSE,11044,"(85,110]",134.629264130752
"5539","F",FALSE,11050,"(-1,5]",213.558734859985
"5540","F",FALSE,11050,"(5,16]",491.22671327948
"5541","F",FALSE,11050,"(16,50]",1756.37538433997
"5542","F",FALSE,11050,"(50,65]",990.871895045764
"5543","F",FALSE,11050,"(65,85]",751.134742158989
"5544","F",FALSE,11050,"(85,110]",147.667530315815
"5545","F",FALSE,11052,"(-1,5]",340.000033153965
"5546","F",FALSE,11052,"(5,16]",637.21648513049
"5547","F",FALSE,11052,"(16,50]",2282.16343063384
"5548","F",FALSE,11052,"(50,65]",1286.12333262007
"5549","F",FALSE,11052,"(65,85]",896.120232208682
"5550","F",FALSE,11052,"(85,110]",168.328486252953
"5551","F",FALSE,11053,"(-1,5]",531.744814086072
"5552","F",FALSE,11053,"(5,16]",1082.59811485276
"5553","F",FALSE,11053,"(16,50]",4012.14123848101
"5554","F",FALSE,11053,"(50,65]",2036.52322575035
"5555","F",FALSE,11053,"(65,85]",1247.6117854799
"5556","F",FALSE,11053,"(85,110]",145.167821349908
"5557","F",FALSE,11054,"(-1,5]",329.855463112911
"5558","F",FALSE,11054,"(5,16]",583.999813155978
"5559","F",FALSE,11054,"(16,50]",2249.76356338389
"5560","F",FALSE,11054,"(50,65]",1407.90998758644
"5561","F",FALSE,11054,"(65,85]",961.578335431644
"5562","F",FALSE,11054,"(85,110]",147.545837329135
"5563","F",FALSE,11055,"(-1,5]",472.558517954874
"5564","F",FALSE,11055,"(5,16]",1110.57531401203
"5565","F",FALSE,11055,"(16,50]",3778.63454361385
"5566","F",FALSE,11055,"(50,65]",2360.54142394921
"5567","F",FALSE,11055,"(65,85]",1862.10494516374
"5568","F",FALSE,11055,"(85,110]",211.210255306292
"5569","F",FALSE,11056,"(-1,5]",507.014456260775
"5570","F",FALSE,11056,"(5,16]",980.502901923549
"5571","F",FALSE,11056,"(16,50]",3346.49362136512
"5572","F",FALSE,11056,"(50,65]",1871.11550520941
"5573","F",FALSE,11056,"(65,85]",1300.05348100394
"5574","F",FALSE,11056,"(85,110]",201.032034237204
"5575","F",FALSE,11057,"(-1,5]",355.542986767398
"5576","F",FALSE,11057,"(5,16]",787.719577568243
"5577","F",FALSE,11057,"(16,50]",2813.89617921001
"5578","F",FALSE,11057,"(50,65]",1513.34686309963
"5579","F",FALSE,11057,"(65,85]",1041.26205286869
"5580","F",FALSE,11057,"(85,110]",170.082340486029
"5581","F",FALSE,12002,"(-1,5]",259.024745171971
"5582","F",FALSE,12002,"(5,16]",550.534570720687
"5583","F",FALSE,12002,"(16,50]",2020.97361057149
"5584","F",FALSE,12002,"(50,65]",1154.73214338416
"5585","F",FALSE,12002,"(65,85]",795.063708426704
"5586","F",FALSE,12002,"(85,110]",114.397221724995
"5587","F",FALSE,12005,"(-1,5]",325.846742340771
"5588","F",FALSE,12005,"(5,16]",788.98871092396
"5589","F",FALSE,12005,"(16,50]",2615.70806981296
"5590","F",FALSE,12005,"(50,65]",1579.05033511116
"5591","F",FALSE,12005,"(65,85]",1298.64023666699
"5592","F",FALSE,12005,"(85,110]",239.659905144163
"5593","F",FALSE,12007,"(-1,5]",458.866193464533
"5594","F",FALSE,12007,"(5,16]",1005.36721618753
"5595","F",FALSE,12007,"(16,50]",3880.08523796083
"5596","F",FALSE,12007,"(50,65]",2192.39859901862
"5597","F",FALSE,12007,"(65,85]",1678.30909367447
"5598","F",FALSE,12007,"(85,110]",222.103659694023
"5599","F",FALSE,12009,"(-1,5]",418.525067600856
"5600","F",FALSE,12009,"(5,16]",870.592761834233
"5601","F",FALSE,12009,"(16,50]",3236.2332083188
"5602","F",FALSE,12009,"(50,65]",1634.37284463041
"5603","F",FALSE,12009,"(65,85]",1222.5363637289
"5604","F",FALSE,12009,"(85,110]",188.272753886814
"5605","F",FALSE,12014,"(-1,5]",957.131039077862
"5606","F",FALSE,12014,"(5,16]",1928.91890662699
"5607","F",FALSE,12014,"(16,50]",7583.21317959752
"5608","F",FALSE,12014,"(50,65]",4208.98574577236
"5609","F",FALSE,12014,"(65,85]",2927.79112037842
"5610","F",FALSE,12014,"(85,110]",354.363008546844
"5611","F",FALSE,12021,"(-1,5]",900.9463812941
"5612","F",FALSE,12021,"(5,16]",1580.45691733529
"5613","F",FALSE,12021,"(16,50]",6659.02645274315
"5614","F",FALSE,12021,"(50,65]",3290.62295869627
"5615","F",FALSE,12021,"(65,85]",2451.12835850724
"5616","F",FALSE,12021,"(85,110]",281.824931423942
"5617","F",FALSE,12025,"(-1,5]",2649.55521320158
"5618","F",FALSE,12025,"(5,16]",4362.49149406161
"5619","F",FALSE,12025,"(16,50]",16301.1231504166
"5620","F",FALSE,12025,"(50,65]",6428.51227477859
"5621","F",FALSE,12025,"(65,85]",4461.09168485549
"5622","F",FALSE,12025,"(85,110]",515.421182686157
"5623","F",FALSE,12026,"(-1,5]",564.122484044334
"5624","F",FALSE,12026,"(5,16]",1144.24046443929
"5625","F",FALSE,12026,"(16,50]",4172.56989723365
"5626","F",FALSE,12026,"(50,65]",2222.86547536003
"5627","F",FALSE,12026,"(65,85]",1592.84214325079
"5628","F",FALSE,12026,"(85,110]",178.039535671902
"5629","F",FALSE,12029,"(-1,5]",406.236365479896
"5630","F",FALSE,12029,"(5,16]",890.377022082826
"5631","F",FALSE,12029,"(16,50]",3194.69099034306
"5632","F",FALSE,12029,"(50,65]",1662.86331175778
"5633","F",FALSE,12029,"(65,85]",1266.37781341963
"5634","F",FALSE,12029,"(85,110]",160.553496916811
"5635","F",FALSE,12035,"(-1,5]",529.907789844452
"5636","F",FALSE,12035,"(5,16]",1092.22833756757
"5637","F",FALSE,12035,"(16,50]",3769.26451224949
"5638","F",FALSE,12035,"(50,65]",1923.88278197077
"5639","F",FALSE,12035,"(65,85]",1444.51672650852
"5640","F",FALSE,12035,"(85,110]",281.4978518592
"5641","F",FALSE,12040,"(-1,5]",806.780851211162
"5642","F",FALSE,12040,"(5,16]",1494.75898770964
"5643","F",FALSE,12040,"(16,50]",4759.43998731619
"5644","F",FALSE,12040,"(50,65]",2120.83524051201
"5645","F",FALSE,12040,"(65,85]",1467.39362237383
"5646","F",FALSE,12040,"(85,110]",183.301310877174
"5647","F",FALSE,12041,"(-1,5]",614.568219422134
"5648","F",FALSE,12041,"(5,16]",1400.89586220177
"5649","F",FALSE,12041,"(16,50]",4781.21249689799
"5650","F",FALSE,12041,"(50,65]",2371.45209465708
"5651","F",FALSE,12041,"(65,85]",1766.54224508015
"5652","F",FALSE,12041,"(85,110]",284.15908174088
"5653","F",FALSE,13001,"(-1,5]",324.282674617065
"5654","F",FALSE,13001,"(5,16]",692.825971029856
"5655","F",FALSE,13001,"(16,50]",2502.53673624679
"5656","F",FALSE,13001,"(50,65]",1198.45912583642
"5657","F",FALSE,13001,"(65,85]",889.871647475793
"5658","F",FALSE,13001,"(85,110]",106.480844794076
"5659","F",FALSE,13002,"(-1,5]",56.5065894170081
"5660","F",FALSE,13002,"(5,16]",151.767401744982
"5661","F",FALSE,13002,"(16,50]",485.645071412679
"5662","F",FALSE,13002,"(50,65]",241.901090357236
"5663","F",FALSE,13002,"(65,85]",177.474735920627
"5664","F",FALSE,13002,"(85,110]",11.405111147468
"5665","F",FALSE,13003,"(-1,5]",619.452258915566
"5666","F",FALSE,13003,"(5,16]",1122.53860743783
"5667","F",FALSE,13003,"(16,50]",4187.89699855536
"5668","F",FALSE,13003,"(50,65]",2047.18568892702
"5669","F",FALSE,13003,"(65,85]",1448.22603526281
"5670","F",FALSE,13003,"(85,110]",164.605410901401
"5671","F",FALSE,13004,"(-1,5]",477.273110324863
"5672","F",FALSE,13004,"(5,16]",932.12525636707
"5673","F",FALSE,13004,"(16,50]",3475.74769097335
"5674","F",FALSE,13004,"(50,65]",1689.92260519276
"5675","F",FALSE,13004,"(65,85]",1152.29826877206
"5676","F",FALSE,13004,"(85,110]",124.238068369893
"5677","F",FALSE,13006,"(-1,5]",253.707968012121
"5678","F",FALSE,13006,"(5,16]",482.589363908781
"5679","F",FALSE,13006,"(16,50]",1740.04809170822
"5680","F",FALSE,13006,"(50,65]",906.208636015944
"5681","F",FALSE,13006,"(65,85]",637.229788273989
"5682","F",FALSE,13006,"(85,110]",96.1761520809447
"5683","F",FALSE,13008,"(-1,5]",935.540596538184
"5684","F",FALSE,13008,"(5,16]",1900.05402801528
"5685","F",FALSE,13008,"(16,50]",7387.39351009353
"5686","F",FALSE,13008,"(50,65]",3699.69731942518
"5687","F",FALSE,13008,"(65,85]",2562.97913622298
"5688","F",FALSE,13008,"(85,110]",315.427409704839
"5689","F",FALSE,13010,"(-1,5]",250.878042196891
"5690","F",FALSE,13010,"(5,16]",475.020801726579
"5691","F",FALSE,13010,"(16,50]",2001.86280033465
"5692","F",FALSE,13010,"(50,65]",1145.37176320888
"5693","F",FALSE,13010,"(65,85]",808.903791627482
"5694","F",FALSE,13010,"(85,110]",85.4538009055211
"5695","F",FALSE,13011,"(-1,5]",632.42533102159
"5696","F",FALSE,13011,"(5,16]",1124.66115373859
"5697","F",FALSE,13011,"(16,50]",5022.09735912666
"5698","F",FALSE,13011,"(50,65]",2801.34862750619
"5699","F",FALSE,13011,"(65,85]",1833.14087359356
"5700","F",FALSE,13011,"(85,110]",228.486655013407
"5701","F",FALSE,13012,"(-1,5]",198.322045440595
"5702","F",FALSE,13012,"(5,16]",400.045558698067
"5703","F",FALSE,13012,"(16,50]",1611.8051581205
"5704","F",FALSE,13012,"(50,65]",896.209451072544
"5705","F",FALSE,13012,"(65,85]",595.762842553191
"5706","F",FALSE,13012,"(85,110]",70.1969441151
"5707","F",FALSE,13013,"(-1,5]",312.413120370915
"5708","F",FALSE,13013,"(5,16]",679.273348547499
"5709","F",FALSE,13013,"(16,50]",2442.15439364604
"5710","F",FALSE,13013,"(50,65]",1492.60518257291
"5711","F",FALSE,13013,"(65,85]",993.689008445181
"5712","F",FALSE,13013,"(85,110]",145.632946417453
"5713","F",FALSE,13014,"(-1,5]",607.705092880403
"5714","F",FALSE,13014,"(5,16]",1038.6021634493
"5715","F",FALSE,13014,"(16,50]",3906.48894905512
"5716","F",FALSE,13014,"(50,65]",1976.53299365633
"5717","F",FALSE,13014,"(65,85]",1346.31587485483
"5718","F",FALSE,13014,"(85,110]",119.094926104008
"5719","F",FALSE,13016,"(-1,5]",255.102612987575
"5720","F",FALSE,13016,"(5,16]",478.527407153158
"5721","F",FALSE,13016,"(16,50]",1945.64209758418
"5722","F",FALSE,13016,"(50,65]",986.818587107576
"5723","F",FALSE,13016,"(65,85]",643.189412489505
"5724","F",FALSE,13016,"(85,110]",78.3818826780063
"5725","F",FALSE,13017,"(-1,5]",435.966131564073
"5726","F",FALSE,13017,"(5,16]",872.002219104868
"5727","F",FALSE,13017,"(16,50]",3203.48260537951
"5728","F",FALSE,13017,"(50,65]",1962.39945532455
"5729","F",FALSE,13017,"(65,85]",1275.27687095668
"5730","F",FALSE,13017,"(85,110]",166.981717670323
"5731","F",FALSE,13019,"(-1,5]",391.66390261247
"5732","F",FALSE,13019,"(5,16]",781.170769459507
"5733","F",FALSE,13019,"(16,50]",2997.9002152718
"5734","F",FALSE,13019,"(50,65]",1685.62778220983
"5735","F",FALSE,13019,"(65,85]",988.858391303661
"5736","F",FALSE,13019,"(85,110]",108.299939142737
"5737","F",FALSE,13021,"(-1,5]",253.885315770103
"5738","F",FALSE,13021,"(5,16]",495.648861621175
"5739","F",FALSE,13021,"(16,50]",1805.71544601887
